,Date,Origin,Dest,fled
5928,2016-07-22,Babylon,Erbil,0
5922,2016-07-22,Babylon,Anbar,0
5929,2016-07-22,Babylon,Kerbala,0
5931,2016-07-22,Babylon,Missan,0
5932,2016-07-22,Babylon,Muthanna,0
5933,2016-07-22,Babylon,Najaf,0
5934,2016-07-22,Babylon,Ninewa,0
5935,2016-07-22,Babylon,Qadissiya,0
5936,2016-07-22,Babylon,Salahal Din,0
5930,2016-07-22,Babylon,Kirkuk,0
5937,2016-07-22,Babylon,Sulaymaniyah,0
5921,2016-07-22,Anbar,Wassit,0
5919,2016-07-22,Anbar,Sulaymaniyah,41
6046,2016-07-22,Salahal Din,Thi Qar,0
5906,2016-07-22,Anbar,Baghdad,0
5907,2016-07-22,Anbar,Basrah,8
5908,2016-07-22,Anbar,Dahuk,0
5909,2016-07-22,Anbar,Diyala,0
5910,2016-07-22,Anbar,Erbil,599
5920,2016-07-22,Anbar,Thi Qar,0
5911,2016-07-22,Anbar,Kerbala,0
5913,2016-07-22,Anbar,Missan,1
5914,2016-07-22,Anbar,Muthanna,0
5915,2016-07-22,Anbar,Najaf,0
5916,2016-07-22,Anbar,Ninewa,0
5917,2016-07-22,Anbar,Qadissiya,1
5918,2016-07-22,Anbar,Salahal Din,35
5912,2016-07-22,Anbar,Kirkuk,0
5938,2016-07-22,Babylon,Thi Qar,0
5939,2016-07-22,Babylon,Wassit,0
5940,2016-07-22,Baghdad,Anbar,0
5961,2016-07-22,Diyala,Basrah,0
5962,2016-07-22,Diyala,Dahuk,0
5963,2016-07-22,Diyala,Diyala,0
5964,2016-07-22,Diyala,Erbil,0
5965,2016-07-22,Diyala,Kerbala,3
5966,2016-07-22,Diyala,Kirkuk,0
5960,2016-07-22,Diyala,Baghdad,0
5967,2016-07-22,Diyala,Missan,0
5969,2016-07-22,Diyala,Najaf,0
5970,2016-07-22,Diyala,Ninewa,0
5971,2016-07-22,Diyala,Qadissiya,0
5972,2016-07-22,Diyala,Salahal Din,0
5973,2016-07-22,Diyala,Sulaymaniyah,10
5904,2016-07-22,Anbar,Anbar,0
5968,2016-07-22,Diyala,Muthanna,0
5959,2016-07-22,Diyala,Babylon,0
5958,2016-07-22,Diyala,Anbar,0
5957,2016-07-22,Baghdad,Wassit,0
5942,2016-07-22,Baghdad,Baghdad,0
5943,2016-07-22,Baghdad,Basrah,1
5944,2016-07-22,Baghdad,Dahuk,1
5945,2016-07-22,Baghdad,Diyala,0
5946,2016-07-22,Baghdad,Erbil,0
5947,2016-07-22,Baghdad,Kerbala,4
5948,2016-07-22,Baghdad,Kirkuk,0
5949,2016-07-22,Baghdad,Missan,0
5950,2016-07-22,Baghdad,Muthanna,0
5951,2016-07-22,Baghdad,Najaf,0
5952,2016-07-22,Baghdad,Ninewa,0
5953,2016-07-22,Baghdad,Qadissiya,0
5954,2016-07-22,Baghdad,Salahal Din,0
5955,2016-07-22,Baghdad,Sulaymaniyah,76
5956,2016-07-22,Baghdad,Thi Qar,0
6047,2016-07-22,Salahal Din,Wassit,0
5905,2016-07-22,Anbar,Babylon,0
6839,2016-08-03,Diyala,Wassit,0
6910,2016-08-03,Salahal Din,Thi Qar,0
6817,2016-08-03,Baghdad,Qadissiya,0
6816,2016-08-03,Baghdad,Ninewa,0
6815,2016-08-03,Baghdad,Najaf,0
6814,2016-08-03,Baghdad,Muthanna,0
6813,2016-08-03,Baghdad,Missan,0
6812,2016-08-03,Baghdad,Kirkuk,2
6818,2016-08-03,Baghdad,Salahal Din,0
6811,2016-08-03,Baghdad,Kerbala,26
6809,2016-08-03,Baghdad,Diyala,0
6808,2016-08-03,Baghdad,Dahuk,0
6807,2016-08-03,Baghdad,Basrah,0
6806,2016-08-03,Baghdad,Baghdad,0
6805,2016-08-03,Baghdad,Babylon,8
6911,2016-08-03,Salahal Din,Wassit,0
6810,2016-08-03,Baghdad,Erbil,17
6803,2016-08-03,Babylon,Wassit,0
6819,2016-08-03,Baghdad,Sulaymaniyah,62
6821,2016-08-03,Baghdad,Wassit,0
6835,2016-08-03,Diyala,Qadissiya,0
6834,2016-08-03,Diyala,Ninewa,0
6833,2016-08-03,Diyala,Najaf,0
6832,2016-08-03,Diyala,Muthanna,0
6831,2016-08-03,Diyala,Missan,0
6830,2016-08-03,Diyala,Kirkuk,1
6820,2016-08-03,Baghdad,Thi Qar,0
6829,2016-08-03,Diyala,Kerbala,0
6827,2016-08-03,Diyala,Diyala,0
6826,2016-08-03,Diyala,Dahuk,0
6825,2016-08-03,Diyala,Basrah,1
6824,2016-08-03,Diyala,Baghdad,0
6823,2016-08-03,Diyala,Babylon,0
6822,2016-08-03,Diyala,Anbar,0
6828,2016-08-03,Diyala,Erbil,0
6836,2016-08-03,Diyala,Salahal Din,0
6802,2016-08-03,Babylon,Thi Qar,0
6800,2016-08-03,Babylon,Salahal Din,0
6781,2016-08-03,Anbar,Qadissiya,0
6780,2016-08-03,Anbar,Ninewa,0
6779,2016-08-03,Anbar,Najaf,0
6778,2016-08-03,Anbar,Muthanna,6
6777,2016-08-03,Anbar,Missan,0
6776,2016-08-03,Anbar,Kirkuk,0
6782,2016-08-03,Anbar,Salahal Din,209
6775,2016-08-03,Anbar,Kerbala,0
6773,2016-08-03,Anbar,Diyala,0
6772,2016-08-03,Anbar,Dahuk,0
6771,2016-08-03,Anbar,Basrah,0
6770,2016-08-03,Anbar,Baghdad,0
6769,2016-08-03,Anbar,Babylon,0
6768,2016-08-03,Anbar,Anbar,0
6774,2016-08-03,Anbar,Erbil,134
6801,2016-08-03,Babylon,Sulaymaniyah,0
6783,2016-08-03,Anbar,Sulaymaniyah,51
6785,2016-08-03,Anbar,Wassit,0
6799,2016-08-03,Babylon,Qadissiya,0
6798,2016-08-03,Babylon,Ninewa,0
6797,2016-08-03,Babylon,Najaf,0
6796,2016-08-03,Babylon,Muthanna,0
6795,2016-08-03,Babylon,Missan,0
6794,2016-08-03,Babylon,Kirkuk,0
6784,2016-08-03,Anbar,Thi Qar,0
6793,2016-08-03,Babylon,Kerbala,17
6791,2016-08-03,Babylon,Diyala,0
6790,2016-08-03,Babylon,Dahuk,0
6789,2016-08-03,Babylon,Basrah,0
6788,2016-08-03,Babylon,Baghdad,0
6787,2016-08-03,Babylon,Babylon,27
6786,2016-08-03,Babylon,Anbar,0
6792,2016-08-03,Babylon,Erbil,0
6837,2016-08-03,Diyala,Sulaymaniyah,1
6804,2016-08-03,Baghdad,Anbar,0
6840,2016-08-03,Erbil,Anbar,0
6891,2016-08-03,Ninewa,Sulaymaniyah,2
6890,2016-08-03,Ninewa,Salahal Din,256
6889,2016-08-03,Ninewa,Qadissiya,12
6888,2016-08-03,Ninewa,Ninewa,281
6887,2016-08-03,Ninewa,Najaf,76
6886,2016-08-03,Ninewa,Muthanna,0
6892,2016-08-03,Ninewa,Thi Qar,0
6885,2016-08-03,Ninewa,Missan,0
6883,2016-08-03,Ninewa,Kerbala,78
6882,2016-08-03,Ninewa,Erbil,269
6881,2016-08-03,Ninewa,Diyala,0
6880,2016-08-03,Ninewa,Dahuk,0
6879,2016-08-03,Ninewa,Basrah,6
6878,2016-08-03,Ninewa,Baghdad,157
6884,2016-08-03,Ninewa,Kirkuk,1750
6877,2016-08-03,Ninewa,Babylon,9
6893,2016-08-03,Ninewa,Wassit,0
6895,2016-08-03,Salahal Din,Babylon,0
6838,2016-08-03,Diyala,Thi Qar,0
6908,2016-08-03,Salahal Din,Salahal Din,5135
6907,2016-08-03,Salahal Din,Qadissiya,0
6906,2016-08-03,Salahal Din,Ninewa,140
6905,2016-08-03,Salahal Din,Najaf,0
6904,2016-08-03,Salahal Din,Muthanna,1
6894,2016-08-03,Salahal Din,Anbar,0
6903,2016-08-03,Salahal Din,Missan,0
6901,2016-08-03,Salahal Din,Kerbala,1
6900,2016-08-03,Salahal Din,Erbil,0
6899,2016-08-03,Salahal Din,Diyala,0
6898,2016-08-03,Salahal Din,Dahuk,0
6897,2016-08-03,Salahal Din,Basrah,3
6896,2016-08-03,Salahal Din,Baghdad,0
6902,2016-08-03,Salahal Din,Kirkuk,205
6876,2016-08-03,Ninewa,Anbar,0
6909,2016-08-03,Salahal Din,Sulaymaniyah,0
6874,2016-08-03,Kirkuk,Thi Qar,0
6854,2016-08-03,Erbil,Salahal Din,0
6853,2016-08-03,Erbil,Qadissiya,0
6852,2016-08-03,Erbil,Ninewa,0
6851,2016-08-03,Erbil,Najaf,0
6850,2016-08-03,Erbil,Muthanna,0
6849,2016-08-03,Erbil,Missan,0
6855,2016-08-03,Erbil,Sulaymaniyah,0
6848,2016-08-03,Erbil,Kirkuk,0
6846,2016-08-03,Erbil,Erbil,0
6845,2016-08-03,Erbil,Diyala,0
6844,2016-08-03,Erbil,Dahuk,0
6843,2016-08-03,Erbil,Basrah,0
6842,2016-08-03,Erbil,Baghdad,0
6875,2016-08-03,Kirkuk,Wassit,0
6847,2016-08-03,Erbil,Kerbala,0
6856,2016-08-03,Erbil,Thi Qar,0
6841,2016-08-03,Erbil,Babylon,0
6858,2016-08-03,Kirkuk,Anbar,0
6873,2016-08-03,Kirkuk,Sulaymaniyah,0
6872,2016-08-03,Kirkuk,Salahal Din,200
6871,2016-08-03,Kirkuk,Qadissiya,0
6870,2016-08-03,Kirkuk,Ninewa,0
6857,2016-08-03,Erbil,Wassit,0
6868,2016-08-03,Kirkuk,Muthanna,0
6867,2016-08-03,Kirkuk,Missan,0
6869,2016-08-03,Kirkuk,Najaf,0
6865,2016-08-03,Kirkuk,Kerbala,0
6864,2016-08-03,Kirkuk,Erbil,0
6863,2016-08-03,Kirkuk,Diyala,0
6862,2016-08-03,Kirkuk,Dahuk,0
6861,2016-08-03,Kirkuk,Basrah,2
6860,2016-08-03,Kirkuk,Baghdad,0
6859,2016-08-03,Kirkuk,Babylon,0
6866,2016-08-03,Kirkuk,Kirkuk,92
6533,2016-08-17,Baghdad,Wassit,0
6532,2016-08-17,Baghdad,Thi Qar,0
6531,2016-08-17,Baghdad,Sulaymaniyah,42
6530,2016-08-17,Baghdad,Salahal Din,0
6529,2016-08-17,Baghdad,Qadissiya,0
6528,2016-08-17,Baghdad,Ninewa,0
6520,2016-08-17,Baghdad,Dahuk,0
6526,2016-08-17,Baghdad,Muthanna,0
6525,2016-08-17,Baghdad,Missan,0
6524,2016-08-17,Baghdad,Kirkuk,0
6523,2016-08-17,Baghdad,Kerbala,0
6522,2016-08-17,Baghdad,Erbil,0
6521,2016-08-17,Baghdad,Diyala,0
6527,2016-08-17,Baghdad,Najaf,0
6534,2016-08-17,Diyala,Anbar,0
6542,2016-08-17,Diyala,Kirkuk,0
6536,2016-08-17,Diyala,Baghdad,0
6519,2016-08-17,Baghdad,Basrah,0
6550,2016-08-17,Diyala,Thi Qar,0
6549,2016-08-17,Diyala,Sulaymaniyah,1
6548,2016-08-17,Diyala,Salahal Din,0
6547,2016-08-17,Diyala,Qadissiya,0
6546,2016-08-17,Diyala,Ninewa,0
6535,2016-08-17,Diyala,Babylon,5
6545,2016-08-17,Diyala,Najaf,0
6543,2016-08-17,Diyala,Missan,0
6541,2016-08-17,Diyala,Kerbala,0
6540,2016-08-17,Diyala,Erbil,0
6539,2016-08-17,Diyala,Diyala,0
6538,2016-08-17,Diyala,Dahuk,0
6537,2016-08-17,Diyala,Basrah,0
6544,2016-08-17,Diyala,Muthanna,0
6518,2016-08-17,Baghdad,Baghdad,0
6500,2016-08-17,Babylon,Baghdad,0
6516,2016-08-17,Baghdad,Anbar,0
6496,2016-08-17,Anbar,Thi Qar,0
6495,2016-08-17,Anbar,Sulaymaniyah,13
6494,2016-08-17,Anbar,Salahal Din,0
6493,2016-08-17,Anbar,Qadissiya,0
6492,2016-08-17,Anbar,Ninewa,0
6491,2016-08-17,Anbar,Najaf,0
6497,2016-08-17,Anbar,Wassit,0
6490,2016-08-17,Anbar,Muthanna,0
6488,2016-08-17,Anbar,Kirkuk,0
6487,2016-08-17,Anbar,Kerbala,0
6486,2016-08-17,Anbar,Erbil,0
6485,2016-08-17,Anbar,Diyala,0
6484,2016-08-17,Anbar,Dahuk,3
6483,2016-08-17,Anbar,Basrah,7
6489,2016-08-17,Anbar,Missan,0
6517,2016-08-17,Baghdad,Babylon,7
6498,2016-08-17,Babylon,Anbar,0
6501,2016-08-17,Babylon,Basrah,0
6515,2016-08-17,Babylon,Wassit,0
6514,2016-08-17,Babylon,Thi Qar,0
6513,2016-08-17,Babylon,Sulaymaniyah,45
6512,2016-08-17,Babylon,Salahal Din,0
6511,2016-08-17,Babylon,Qadissiya,0
6510,2016-08-17,Babylon,Ninewa,0
6499,2016-08-17,Babylon,Babylon,0
6509,2016-08-17,Babylon,Najaf,0
6507,2016-08-17,Babylon,Missan,0
6506,2016-08-17,Babylon,Kirkuk,0
6505,2016-08-17,Babylon,Kerbala,0
6504,2016-08-17,Babylon,Erbil,0
6503,2016-08-17,Babylon,Diyala,1
6502,2016-08-17,Babylon,Dahuk,0
6508,2016-08-17,Babylon,Muthanna,0
6551,2016-08-17,Diyala,Wassit,0
6622,2016-08-17,Salahal Din,Thi Qar,0
6553,2016-08-17,Erbil,Babylon,0
6604,2016-08-17,Ninewa,Thi Qar,10
6603,2016-08-17,Ninewa,Sulaymaniyah,12
6602,2016-08-17,Ninewa,Salahal Din,0
6601,2016-08-17,Ninewa,Qadissiya,10
6600,2016-08-17,Ninewa,Ninewa,182
6599,2016-08-17,Ninewa,Najaf,1
6605,2016-08-17,Ninewa,Wassit,0
6598,2016-08-17,Ninewa,Muthanna,0
6596,2016-08-17,Ninewa,Kirkuk,56
6595,2016-08-17,Ninewa,Kerbala,0
6594,2016-08-17,Ninewa,Erbil,73
6593,2016-08-17,Ninewa,Diyala,0
6592,2016-08-17,Ninewa,Dahuk,93
6591,2016-08-17,Ninewa,Basrah,1
6597,2016-08-17,Ninewa,Missan,8
6590,2016-08-17,Ninewa,Baghdad,35
6606,2016-08-17,Salahal Din,Anbar,0
6608,2016-08-17,Salahal Din,Baghdad,57
6482,2016-08-17,Anbar,Baghdad,0
6621,2016-08-17,Salahal Din,Sulaymaniyah,4
6620,2016-08-17,Salahal Din,Salahal Din,25
6619,2016-08-17,Salahal Din,Qadissiya,0
6618,2016-08-17,Salahal Din,Ninewa,0
6617,2016-08-17,Salahal Din,Najaf,0
6607,2016-08-17,Salahal Din,Babylon,0
6616,2016-08-17,Salahal Din,Muthanna,0
6614,2016-08-17,Salahal Din,Kirkuk,0
6613,2016-08-17,Salahal Din,Kerbala,1
6612,2016-08-17,Salahal Din,Erbil,0
6611,2016-08-17,Salahal Din,Diyala,3
6610,2016-08-17,Salahal Din,Dahuk,0
6609,2016-08-17,Salahal Din,Basrah,3
6615,2016-08-17,Salahal Din,Missan,0
6589,2016-08-17,Ninewa,Babylon,0
6588,2016-08-17,Ninewa,Anbar,0
6587,2016-08-17,Kirkuk,Wassit,0
6567,2016-08-17,Erbil,Sulaymaniyah,0
6566,2016-08-17,Erbil,Salahal Din,0
6565,2016-08-17,Erbil,Qadissiya,0
6564,2016-08-17,Erbil,Ninewa,0
6563,2016-08-17,Erbil,Najaf,0
6562,2016-08-17,Erbil,Muthanna,0
6568,2016-08-17,Erbil,Thi Qar,0
6561,2016-08-17,Erbil,Missan,0
6559,2016-08-17,Erbil,Kerbala,0
6558,2016-08-17,Erbil,Erbil,0
6557,2016-08-17,Erbil,Diyala,0
6556,2016-08-17,Erbil,Dahuk,0
6555,2016-08-17,Erbil,Basrah,0
6554,2016-08-17,Erbil,Baghdad,0
6560,2016-08-17,Erbil,Kirkuk,0
6569,2016-08-17,Erbil,Wassit,0
6570,2016-08-17,Kirkuk,Anbar,0
6571,2016-08-17,Kirkuk,Babylon,0
6586,2016-08-17,Kirkuk,Thi Qar,0
6585,2016-08-17,Kirkuk,Sulaymaniyah,0
6584,2016-08-17,Kirkuk,Salahal Din,0
6583,2016-08-17,Kirkuk,Qadissiya,0
6582,2016-08-17,Kirkuk,Ninewa,0
6581,2016-08-17,Kirkuk,Najaf,0
6580,2016-08-17,Kirkuk,Muthanna,0
6579,2016-08-17,Kirkuk,Missan,0
6578,2016-08-17,Kirkuk,Kirkuk,320
6577,2016-08-17,Kirkuk,Kerbala,0
6576,2016-08-17,Kirkuk,Erbil,0
6575,2016-08-17,Kirkuk,Diyala,0
6574,2016-08-17,Kirkuk,Dahuk,0
6573,2016-08-17,Kirkuk,Basrah,7
6572,2016-08-17,Kirkuk,Baghdad,2
6552,2016-08-17,Erbil,Anbar,0
6481,2016-08-17,Anbar,Babylon,0
6623,2016-08-17,Salahal Din,Wassit,0
6480,2016-08-17,Anbar,Anbar,0
6962,2016-09-01,Baghdad,Salahal Din,0
6961,2016-09-01,Baghdad,Qadissiya,0
6960,2016-09-01,Baghdad,Ninewa,0
6959,2016-09-01,Baghdad,Najaf,0
6958,2016-09-01,Baghdad,Muthanna,0
6957,2016-09-01,Baghdad,Missan,0
6963,2016-09-01,Baghdad,Sulaymaniyah,13
6956,2016-09-01,Baghdad,Kirkuk,0
6954,2016-09-01,Baghdad,Erbil,0
6953,2016-09-01,Baghdad,Diyala,0
6952,2016-09-01,Baghdad,Dahuk,0
6951,2016-09-01,Baghdad,Basrah,3
6950,2016-09-01,Baghdad,Baghdad,44
6949,2016-09-01,Baghdad,Babylon,0
6955,2016-09-01,Baghdad,Kerbala,0
6948,2016-09-01,Baghdad,Anbar,0
6964,2016-09-01,Baghdad,Thi Qar,0
6966,2016-09-01,Diyala,Anbar,0
6980,2016-09-01,Diyala,Salahal Din,0
6979,2016-09-01,Diyala,Qadissiya,0
6978,2016-09-01,Diyala,Ninewa,0
6977,2016-09-01,Diyala,Najaf,0
6976,2016-09-01,Diyala,Muthanna,0
6975,2016-09-01,Diyala,Missan,0
6965,2016-09-01,Baghdad,Wassit,0
6974,2016-09-01,Diyala,Kirkuk,7
6972,2016-09-01,Diyala,Erbil,0
6971,2016-09-01,Diyala,Diyala,0
6970,2016-09-01,Diyala,Dahuk,0
6969,2016-09-01,Diyala,Basrah,1
6968,2016-09-01,Diyala,Baghdad,0
6967,2016-09-01,Diyala,Babylon,0
6973,2016-09-01,Diyala,Kerbala,2
6981,2016-09-01,Diyala,Sulaymaniyah,15
7055,2016-09-01,Salahal Din,Wassit,0
6945,2016-09-01,Babylon,Sulaymaniyah,6
6926,2016-09-01,Anbar,Salahal Din,0
6925,2016-09-01,Anbar,Qadissiya,0
6924,2016-09-01,Anbar,Ninewa,0
6923,2016-09-01,Anbar,Najaf,0
6922,2016-09-01,Anbar,Muthanna,9
6921,2016-09-01,Anbar,Missan,0
6927,2016-09-01,Anbar,Sulaymaniyah,1
6920,2016-09-01,Anbar,Kirkuk,0
6918,2016-09-01,Anbar,Erbil,0
6917,2016-09-01,Anbar,Diyala,0
6916,2016-09-01,Anbar,Dahuk,0
6915,2016-09-01,Anbar,Basrah,2
6914,2016-09-01,Anbar,Baghdad,61
6913,2016-09-01,Anbar,Babylon,0
6919,2016-09-01,Anbar,Kerbala,12
6946,2016-09-01,Babylon,Thi Qar,0
6928,2016-09-01,Anbar,Thi Qar,0
6930,2016-09-01,Babylon,Anbar,0
6944,2016-09-01,Babylon,Salahal Din,0
6943,2016-09-01,Babylon,Qadissiya,0
6942,2016-09-01,Babylon,Ninewa,0
6941,2016-09-01,Babylon,Najaf,0
6940,2016-09-01,Babylon,Muthanna,0
6939,2016-09-01,Babylon,Missan,0
6929,2016-09-01,Anbar,Wassit,0
6938,2016-09-01,Babylon,Kirkuk,0
6936,2016-09-01,Babylon,Erbil,0
6935,2016-09-01,Babylon,Diyala,0
6934,2016-09-01,Babylon,Dahuk,0
6933,2016-09-01,Babylon,Basrah,1
6932,2016-09-01,Babylon,Baghdad,29
6931,2016-09-01,Babylon,Babylon,0
6937,2016-09-01,Babylon,Kerbala,0
6947,2016-09-01,Babylon,Wassit,0
6982,2016-09-01,Diyala,Thi Qar,0
6985,2016-09-01,Erbil,Babylon,0
7036,2016-09-01,Ninewa,Thi Qar,2
7035,2016-09-01,Ninewa,Sulaymaniyah,1
7034,2016-09-01,Ninewa,Salahal Din,818
7033,2016-09-01,Ninewa,Qadissiya,10
7032,2016-09-01,Ninewa,Ninewa,15
7031,2016-09-01,Ninewa,Najaf,285
7037,2016-09-01,Ninewa,Wassit,0
7030,2016-09-01,Ninewa,Muthanna,81
7028,2016-09-01,Ninewa,Kirkuk,1465
7027,2016-09-01,Ninewa,Kerbala,36
7026,2016-09-01,Ninewa,Erbil,4
7025,2016-09-01,Ninewa,Diyala,0
7024,2016-09-01,Ninewa,Dahuk,5
7023,2016-09-01,Ninewa,Basrah,12
7029,2016-09-01,Ninewa,Missan,0
7022,2016-09-01,Ninewa,Baghdad,15
7038,2016-09-01,Salahal Din,Anbar,0
7040,2016-09-01,Salahal Din,Baghdad,22
7054,2016-09-01,Salahal Din,Thi Qar,0
7053,2016-09-01,Salahal Din,Sulaymaniyah,0
7052,2016-09-01,Salahal Din,Salahal Din,3924
7051,2016-09-01,Salahal Din,Qadissiya,0
7050,2016-09-01,Salahal Din,Ninewa,0
7049,2016-09-01,Salahal Din,Najaf,0
7039,2016-09-01,Salahal Din,Babylon,8
7048,2016-09-01,Salahal Din,Muthanna,1
7046,2016-09-01,Salahal Din,Kirkuk,509
7045,2016-09-01,Salahal Din,Kerbala,0
7044,2016-09-01,Salahal Din,Erbil,0
7043,2016-09-01,Salahal Din,Diyala,0
7042,2016-09-01,Salahal Din,Dahuk,0
7041,2016-09-01,Salahal Din,Basrah,6
7047,2016-09-01,Salahal Din,Missan,0
6984,2016-09-01,Erbil,Anbar,0
7021,2016-09-01,Ninewa,Babylon,11
7019,2016-09-01,Kirkuk,Wassit,0
7000,2016-09-01,Erbil,Thi Qar,0
6999,2016-09-01,Erbil,Sulaymaniyah,0
6998,2016-09-01,Erbil,Salahal Din,0
6997,2016-09-01,Erbil,Qadissiya,0
6996,2016-09-01,Erbil,Ninewa,0
6995,2016-09-01,Erbil,Najaf,0
7001,2016-09-01,Erbil,Wassit,0
6994,2016-09-01,Erbil,Muthanna,0
6992,2016-09-01,Erbil,Kirkuk,0
6991,2016-09-01,Erbil,Kerbala,0
6990,2016-09-01,Erbil,Erbil,0
6989,2016-09-01,Erbil,Diyala,0
6988,2016-09-01,Erbil,Dahuk,0
6987,2016-09-01,Erbil,Basrah,0
6993,2016-09-01,Erbil,Missan,0
7020,2016-09-01,Ninewa,Anbar,0
7002,2016-09-01,Kirkuk,Anbar,0
7004,2016-09-01,Kirkuk,Baghdad,0
7018,2016-09-01,Kirkuk,Thi Qar,0
7017,2016-09-01,Kirkuk,Sulaymaniyah,0
7016,2016-09-01,Kirkuk,Salahal Din,297
7015,2016-09-01,Kirkuk,Qadissiya,4
7014,2016-09-01,Kirkuk,Ninewa,0
7013,2016-09-01,Kirkuk,Najaf,0
7003,2016-09-01,Kirkuk,Babylon,1
7012,2016-09-01,Kirkuk,Muthanna,0
7010,2016-09-01,Kirkuk,Kirkuk,1273
7009,2016-09-01,Kirkuk,Kerbala,0
7008,2016-09-01,Kirkuk,Erbil,0
7007,2016-09-01,Kirkuk,Diyala,0
7006,2016-09-01,Kirkuk,Dahuk,0
7005,2016-09-01,Kirkuk,Basrah,0
7011,2016-09-01,Kirkuk,Missan,0
6986,2016-09-01,Erbil,Baghdad,0
6983,2016-09-01,Diyala,Wassit,0
6912,2016-09-01,Anbar,Anbar,0
7289,2016-09-15,Erbil,Wassit,0
7290,2016-09-15,Kirkuk,Anbar,0
7291,2016-09-15,Kirkuk,Babylon,0
7292,2016-09-15,Kirkuk,Baghdad,0
7293,2016-09-15,Kirkuk,Basrah,0
7294,2016-09-15,Kirkuk,Dahuk,0
7288,2016-09-15,Erbil,Thi Qar,0
7295,2016-09-15,Kirkuk,Diyala,0
7297,2016-09-15,Kirkuk,Kerbala,0
7298,2016-09-15,Kirkuk,Kirkuk,450
7299,2016-09-15,Kirkuk,Missan,0
7300,2016-09-15,Kirkuk,Muthanna,0
7301,2016-09-15,Kirkuk,Najaf,0
7302,2016-09-15,Kirkuk,Ninewa,0
7296,2016-09-15,Kirkuk,Erbil,0
7303,2016-09-15,Kirkuk,Qadissiya,1
7287,2016-09-15,Erbil,Sulaymaniyah,0
7285,2016-09-15,Erbil,Qadissiya,0
7271,2016-09-15,Diyala,Wassit,0
7272,2016-09-15,Erbil,Anbar,0
7273,2016-09-15,Erbil,Babylon,0
7274,2016-09-15,Erbil,Baghdad,0
7275,2016-09-15,Erbil,Basrah,0
7276,2016-09-15,Erbil,Dahuk,0
7286,2016-09-15,Erbil,Salahal Din,0
7277,2016-09-15,Erbil,Diyala,0
7279,2016-09-15,Erbil,Kerbala,0
7280,2016-09-15,Erbil,Kirkuk,0
7281,2016-09-15,Erbil,Missan,0
7282,2016-09-15,Erbil,Muthanna,0
7283,2016-09-15,Erbil,Najaf,0
7284,2016-09-15,Erbil,Ninewa,0
7278,2016-09-15,Erbil,Erbil,0
7270,2016-09-15,Diyala,Thi Qar,0
7304,2016-09-15,Kirkuk,Salahal Din,0
7306,2016-09-15,Kirkuk,Thi Qar,0
7325,2016-09-15,Ninewa,Wassit,0
7326,2016-09-15,Salahal Din,Anbar,0
7327,2016-09-15,Salahal Din,Babylon,0
7328,2016-09-15,Salahal Din,Baghdad,0
7329,2016-09-15,Salahal Din,Basrah,1
7330,2016-09-15,Salahal Din,Dahuk,0
7324,2016-09-15,Ninewa,Thi Qar,0
7331,2016-09-15,Salahal Din,Diyala,0
7333,2016-09-15,Salahal Din,Kerbala,0
7334,2016-09-15,Salahal Din,Kirkuk,120
7335,2016-09-15,Salahal Din,Missan,0
7336,2016-09-15,Salahal Din,Muthanna,0
7337,2016-09-15,Salahal Din,Najaf,0
7338,2016-09-15,Salahal Din,Ninewa,0
7332,2016-09-15,Salahal Din,Erbil,0
7305,2016-09-15,Kirkuk,Sulaymaniyah,0
7323,2016-09-15,Ninewa,Sulaymaniyah,2
7321,2016-09-15,Ninewa,Qadissiya,14
7307,2016-09-15,Kirkuk,Wassit,0
7308,2016-09-15,Ninewa,Anbar,0
7309,2016-09-15,Ninewa,Babylon,0
7310,2016-09-15,Ninewa,Baghdad,4
7311,2016-09-15,Ninewa,Basrah,3
7312,2016-09-15,Ninewa,Dahuk,79
7322,2016-09-15,Ninewa,Salahal Din,0
7313,2016-09-15,Ninewa,Diyala,0
7315,2016-09-15,Ninewa,Kerbala,25
7316,2016-09-15,Ninewa,Kirkuk,275
7317,2016-09-15,Ninewa,Missan,2
7318,2016-09-15,Ninewa,Muthanna,22
7319,2016-09-15,Ninewa,Najaf,3
7320,2016-09-15,Ninewa,Ninewa,340
7314,2016-09-15,Ninewa,Erbil,16
7339,2016-09-15,Salahal Din,Qadissiya,0
7341,2016-09-15,Salahal Din,Sulaymaniyah,0
7267,2016-09-15,Diyala,Qadissiya,0
7217,2016-09-15,Anbar,Wassit,0
7218,2016-09-15,Babylon,Anbar,0
7219,2016-09-15,Babylon,Babylon,0
7220,2016-09-15,Babylon,Baghdad,0
7221,2016-09-15,Babylon,Basrah,0
7222,2016-09-15,Babylon,Dahuk,0
7216,2016-09-15,Anbar,Thi Qar,0
7223,2016-09-15,Babylon,Diyala,0
7225,2016-09-15,Babylon,Kerbala,0
7226,2016-09-15,Babylon,Kirkuk,0
7227,2016-09-15,Babylon,Missan,0
7228,2016-09-15,Babylon,Muthanna,0
7229,2016-09-15,Babylon,Najaf,0
7230,2016-09-15,Babylon,Ninewa,0
7224,2016-09-15,Babylon,Erbil,0
7231,2016-09-15,Babylon,Qadissiya,0
7215,2016-09-15,Anbar,Sulaymaniyah,1
7213,2016-09-15,Anbar,Qadissiya,0
7342,2016-09-15,Salahal Din,Thi Qar,0
7200,2016-09-15,Anbar,Anbar,0
