Date,death,dist,ADM3CODE,ADM3NAME
2006-12-02,7,Falluja,iq01013,Falluja
2006-12-03,35,Falluja,iq01013,Falluja
2006-12-04,3,Falluja,iq01013,Falluja
2006-12-05,2,Falluja,iq01013,Falluja
2006-12-07,3,Falluja,iq01013,Falluja
2006-12-08,1,Falluja,iq01013,Falluja
2006-12-10,7,Falluja,iq01013,Falluja
2006-12-13,5,Falluja,iq01013,Falluja
2006-12-16,2,Falluja,iq01013,Falluja
2006-12-18,1,Falluja,iq01013,Falluja
2006-12-29,2,Falluja,iq01013,Falluja
2006-12-31,2,Falluja,iq01013,Falluja
2007-01-05,4,Falluja,iq01013,Falluja
2007-01-07,3,Falluja,iq01013,Falluja
2007-01-10,1,Falluja,iq01013,Falluja
2007-01-12,1,Falluja,iq01013,Falluja
2007-01-13,1,Falluja,iq01013,Falluja
2007-01-16,4,Falluja,iq01013,Falluja
2007-01-19,2,Falluja,iq01013,Falluja
2007-01-20,1,Falluja,iq01013,Falluja
2007-01-21,2,Falluja,iq01013,Falluja
2007-01-23,4,Falluja,iq01013,Falluja
2007-01-25,2,Falluja,iq01013,Falluja
2007-01-28,2,Falluja,iq01013,Falluja
2007-01-29,1,Falluja,iq01013,Falluja
2007-01-30,1,Falluja,iq01013,Falluja
2007-01-31,15,Falluja,iq01013,Falluja
2007-02-01,11,Falluja,iq01013,Falluja
2007-02-02,1,Falluja,iq01013,Falluja
2007-02-03,6,Falluja,iq01013,Falluja
2007-02-05,2,Falluja,iq01013,Falluja
2007-02-06,4,Falluja,iq01013,Falluja
2007-02-07,14,Falluja,iq01013,Falluja
2007-02-08,3,Falluja,iq01013,Falluja
2007-02-10,1,Falluja,iq01013,Falluja
2007-02-11,5,Falluja,iq01013,Falluja
2007-02-12,4,Falluja,iq01013,Falluja
2007-02-14,4,Falluja,iq01013,Falluja
2007-02-16,3,Falluja,iq01013,Falluja
2007-02-17,1,Falluja,iq01013,Falluja
2007-02-18,1,Falluja,iq01013,Falluja
2007-02-19,14,Falluja,iq01013,Falluja
2007-02-23,3,Falluja,iq01013,Falluja
2007-02-24,56,Falluja,iq01013,Falluja
2007-02-25,18,Falluja,iq01013,Falluja
2007-02-28,3,Falluja,iq01013,Falluja
2007-03-01,9,Falluja,iq01013,Falluja
2007-03-03,2,Falluja,iq01013,Falluja
2007-03-07,5,Falluja,iq01013,Falluja
2007-03-14,4,Falluja,iq01013,Falluja
2007-03-16,8,Falluja,iq01013,Falluja
2007-03-17,1,Falluja,iq01013,Falluja
2007-03-20,13,Falluja,iq01013,Falluja
2007-03-23,3,Falluja,iq01013,Falluja
2007-03-24,12,Falluja,iq01013,Falluja
2007-03-26,5,Falluja,iq01013,Falluja
2007-03-27,1,Falluja,iq01013,Falluja
2007-03-28,8,Falluja,iq01013,Falluja
2007-04-01,54,Falluja,iq01013,Falluja
2007-04-02,4,Falluja,iq01013,Falluja
2007-04-04,1,Falluja,iq01013,Falluja
2007-04-05,1,Falluja,iq01013,Falluja
2007-04-06,7,Falluja,iq01013,Falluja
2007-04-07,4,Falluja,iq01013,Falluja
2007-04-08,15,Falluja,iq01013,Falluja
2007-04-10,6,Falluja,iq01013,Falluja
2007-04-11,6,Falluja,iq01013,Falluja
2007-04-14,3,Falluja,iq01013,Falluja
2007-04-15,4,Falluja,iq01013,Falluja
2007-04-16,7,Falluja,iq01013,Falluja
2007-04-20,9,Falluja,iq01013,Falluja
2007-04-21,2,Falluja,iq01013,Falluja
2007-04-22,2,Falluja,iq01013,Falluja
2007-04-23,1,Falluja,iq01013,Falluja
2007-04-24,2,Falluja,iq01013,Falluja
2007-04-25,2,Falluja,iq01013,Falluja
2007-04-26,5,Falluja,iq01013,Falluja
2007-04-27,1,Falluja,iq01013,Falluja
2007-05-01,5,Falluja,iq01013,Falluja
2007-05-03,16,Falluja,iq01013,Falluja
2007-05-04,22,Falluja,iq01013,Falluja
2007-05-06,1,Falluja,iq01013,Falluja
2007-05-08,7,Falluja,iq01013,Falluja
2007-05-10,1,Falluja,iq01013,Falluja
2007-05-11,7,Falluja,iq01013,Falluja
2007-05-12,1,Falluja,iq01013,Falluja
2007-05-13,1,Falluja,iq01013,Falluja
2007-05-14,6,Falluja,iq01013,Falluja
2007-05-15,2,Falluja,iq01013,Falluja
2007-05-16,7,Falluja,iq01013,Falluja
2007-05-17,2,Falluja,iq01013,Falluja
2007-05-19,3,Falluja,iq01013,Falluja
2007-05-20,1,Falluja,iq01013,Falluja
2007-05-21,2,Falluja,iq01013,Falluja
2007-05-23,2,Falluja,iq01013,Falluja
2007-05-24,34,Falluja,iq01013,Falluja
2007-05-25,3,Falluja,iq01013,Falluja
2007-05-27,1,Falluja,iq01013,Falluja
2007-05-28,8,Falluja,iq01013,Falluja
2007-05-29,1,Falluja,iq01013,Falluja
2007-05-30,7,Falluja,iq01013,Falluja
2007-05-31,30,Falluja,iq01013,Falluja
2007-06-01,3,Falluja,iq01013,Falluja
2007-06-03,8,Falluja,iq01013,Falluja
2007-06-04,6,Falluja,iq01013,Falluja
2007-06-05,18,Falluja,iq01013,Falluja
2007-06-08,4,Falluja,iq01013,Falluja
2007-06-09,1,Falluja,iq01013,Falluja
2007-06-12,1,Falluja,iq01013,Falluja
2007-06-13,2,Falluja,iq01013,Falluja
2007-06-16,5,Falluja,iq01013,Falluja
2007-06-17,11,Falluja,iq01013,Falluja
2007-06-18,8,Falluja,iq01013,Falluja
2007-06-20,1,Falluja,iq01013,Falluja
2007-06-21,4,Falluja,iq01013,Falluja
2007-06-22,5,Falluja,iq01013,Falluja
2007-06-23,2,Falluja,iq01013,Falluja
2007-06-24,1,Falluja,iq01013,Falluja
2007-06-28,1,Falluja,iq01013,Falluja
2007-06-30,40,Falluja,iq01013,Falluja
2007-07-01,8,Falluja,iq01013,Falluja
2007-07-02,4,Falluja,iq01013,Falluja
2007-07-04,2,Falluja,iq01013,Falluja
2007-07-05,5,Falluja,iq01013,Falluja
2007-07-11,11,Falluja,iq01013,Falluja
2007-07-12,2,Falluja,iq01013,Falluja
2007-07-14,1,Falluja,iq01013,Falluja
2007-07-15,1,Falluja,iq01013,Falluja
2007-07-16,3,Falluja,iq01013,Falluja
2007-07-17,6,Falluja,iq01013,Falluja
2007-07-25,2,Falluja,iq01013,Falluja
2007-07-26,3,Falluja,iq01013,Falluja
2007-07-28,3,Falluja,iq01013,Falluja
2007-07-29,2,Falluja,iq01013,Falluja
2007-07-30,1,Falluja,iq01013,Falluja
2007-08-01,2,Falluja,iq01013,Falluja
2007-08-04,1,Falluja,iq01013,Falluja
2007-08-05,1,Falluja,iq01013,Falluja
2007-08-06,1,Falluja,iq01013,Falluja
2007-08-09,3,Falluja,iq01013,Falluja
2007-08-11,4,Falluja,iq01013,Falluja
2007-08-14,1,Falluja,iq01013,Falluja
2007-08-15,1,Falluja,iq01013,Falluja
2007-08-17,13,Falluja,iq01013,Falluja
2007-08-18,9,Falluja,iq01013,Falluja
2007-08-19,2,Falluja,iq01013,Falluja
2007-08-21,1,Falluja,iq01013,Falluja
2007-08-22,2,Falluja,iq01013,Falluja
2007-08-23,1,Falluja,iq01013,Falluja
2007-08-27,11,Falluja,iq01013,Falluja
2007-08-29,1,Falluja,iq01013,Falluja
2007-09-02,1,Falluja,iq01013,Falluja
2007-09-03,2,Falluja,iq01013,Falluja
2007-09-11,1,Falluja,iq01013,Falluja
2007-09-13,1,Falluja,iq01013,Falluja
2007-09-14,2,Falluja,iq01013,Falluja
2007-09-15,3,Falluja,iq01013,Falluja
2007-09-16,1,Falluja,iq01013,Falluja
2007-09-18,1,Falluja,iq01013,Falluja
2007-09-20,2,Falluja,iq01013,Falluja
2007-09-22,1,Falluja,iq01013,Falluja
2007-09-24,4,Falluja,iq01013,Falluja
2007-09-25,1,Falluja,iq01013,Falluja
2007-09-27,1,Falluja,iq01013,Falluja
2007-10-03,1,Falluja,iq01013,Falluja
2007-10-16,3,Falluja,iq01013,Falluja
2007-10-20,2,Falluja,iq01013,Falluja
2007-10-23,2,Falluja,iq01013,Falluja
2007-10-24,1,Falluja,iq01013,Falluja
2007-10-25,2,Falluja,iq01013,Falluja
2007-10-27,2,Falluja,iq01013,Falluja
2007-10-29,4,Falluja,iq01013,Falluja
2007-11-04,3,Falluja,iq01013,Falluja
2007-11-08,1,Falluja,iq01013,Falluja
2007-11-09,1,Falluja,iq01013,Falluja
2007-11-12,1,Falluja,iq01013,Falluja
2007-11-19,1,Falluja,iq01013,Falluja
2007-11-23,2,Falluja,iq01013,Falluja
2007-12-01,20,Falluja,iq01013,Falluja
2007-12-06,1,Falluja,iq01013,Falluja
2007-12-11,2,Falluja,iq01013,Falluja
2007-12-17,1,Falluja,iq01013,Falluja
2007-12-18,1,Falluja,iq01013,Falluja
2007-12-20,1,Falluja,iq01013,Falluja
2007-12-21,1,Falluja,iq01013,Falluja
2007-12-25,1,Falluja,iq01013,Falluja
2007-12-30,2,Falluja,iq01013,Falluja
2008-01-05,1,Falluja,iq01013,Falluja
2008-01-12,1,Falluja,iq01013,Falluja
2008-01-19,2,Falluja,iq01013,Falluja
2008-01-20,7,Falluja,iq01013,Falluja
2008-01-21,4,Falluja,iq01013,Falluja
2008-01-25,3,Falluja,iq01013,Falluja
2008-01-29,2,Falluja,iq01013,Falluja
2008-02-05,5,Falluja,iq01013,Falluja
2008-02-10,3,Falluja,iq01013,Falluja
2008-02-15,2,Falluja,iq01013,Falluja
2008-02-21,4,Falluja,iq01013,Falluja
2008-02-22,7,Falluja,iq01013,Falluja
2008-02-23,9,Falluja,iq01013,Falluja
2008-03-11,2,Falluja,iq01013,Falluja
2008-03-29,4,Falluja,iq01013,Falluja
2008-03-31,1,Falluja,iq01013,Falluja
2008-04-03,1,Falluja,iq01013,Falluja
2008-04-07,2,Falluja,iq01013,Falluja
2008-04-25,1,Falluja,iq01013,Falluja
2008-05-12,6,Falluja,iq01013,Falluja
2008-05-16,7,Falluja,iq01013,Falluja
2008-05-17,1,Falluja,iq01013,Falluja
2008-05-19,1,Falluja,iq01013,Falluja
2008-05-20,3,Falluja,iq01013,Falluja
2008-05-23,8,Falluja,iq01013,Falluja
2008-05-27,2,Falluja,iq01013,Falluja
2008-05-28,1,Falluja,iq01013,Falluja
2008-06-04,3,Falluja,iq01013,Falluja
2008-06-11,5,Falluja,iq01013,Falluja
2008-06-25,1,Falluja,iq01013,Falluja
2008-06-26,23,Falluja,iq01013,Falluja
2008-07-05,2,Falluja,iq01013,Falluja
2008-07-09,6,Falluja,iq01013,Falluja
2008-07-13,4,Falluja,iq01013,Falluja
2008-07-27,2,Falluja,iq01013,Falluja
2008-08-08,3,Falluja,iq01013,Falluja
2008-08-16,1,Falluja,iq01013,Falluja
2008-08-25,1,Falluja,iq01013,Falluja
2008-09-06,14,Falluja,iq01013,Falluja
2008-09-14,1,Falluja,iq01013,Falluja
2008-09-22,1,Falluja,iq01013,Falluja
2008-09-26,1,Falluja,iq01013,Falluja
2008-10-10,1,Falluja,iq01013,Falluja
2008-10-17,1,Falluja,iq01013,Falluja
2008-10-20,10,Falluja,iq01013,Falluja
2008-10-24,3,Falluja,iq01013,Falluja
2008-10-25,2,Falluja,iq01013,Falluja
2008-11-05,1,Falluja,iq01013,Falluja
2008-11-06,3,Falluja,iq01013,Falluja
2008-11-09,3,Falluja,iq01013,Falluja
2008-12-04,20,Falluja,iq01013,Falluja
2008-12-07,1,Falluja,iq01013,Falluja
2008-12-08,1,Falluja,iq01013,Falluja
2008-12-20,1,Falluja,iq01013,Falluja
2008-12-21,1,Falluja,iq01013,Falluja
2008-12-24,5,Falluja,iq01013,Falluja
2008-12-25,1,Falluja,iq01013,Falluja
2008-12-26,1,Falluja,iq01013,Falluja
2008-12-28,4,Falluja,iq01013,Falluja
2009-01-23,1,Falluja,iq01013,Falluja
2009-01-24,6,Falluja,iq01013,Falluja
2009-02-11,4,Falluja,iq01013,Falluja
2009-02-19,3,Falluja,iq01013,Falluja
2009-02-26,1,Falluja,iq01013,Falluja
2009-03-01,2,Falluja,iq01013,Falluja
2009-03-20,1,Falluja,iq01013,Falluja
2009-03-23,8,Falluja,iq01013,Falluja
2009-03-28,2,Falluja,iq01013,Falluja
2009-04-05,10,Falluja,iq01013,Falluja
2009-04-06,1,Falluja,iq01013,Falluja
2009-04-07,1,Falluja,iq01013,Falluja
2009-04-20,2,Falluja,iq01013,Falluja
2009-04-24,1,Falluja,iq01013,Falluja
2009-05-23,1,Falluja,iq01013,Falluja
2009-05-24,3,Falluja,iq01013,Falluja
2009-05-31,1,Falluja,iq01013,Falluja
2009-06-06,3,Falluja,iq01013,Falluja
2009-06-07,2,Falluja,iq01013,Falluja
2009-06-09,1,Falluja,iq01013,Falluja
2009-06-15,1,Falluja,iq01013,Falluja
2009-06-20,3,Falluja,iq01013,Falluja
2009-06-24,3,Falluja,iq01013,Falluja
2009-06-25,4,Falluja,iq01013,Falluja
2009-07-02,1,Falluja,iq01013,Falluja
2009-07-08,4,Falluja,iq01013,Falluja
2009-07-16,1,Falluja,iq01013,Falluja
2009-07-17,4,Falluja,iq01013,Falluja
2009-07-18,7,Falluja,iq01013,Falluja
2009-08-02,1,Falluja,iq01013,Falluja
2009-08-03,5,Falluja,iq01013,Falluja
2009-08-11,1,Falluja,iq01013,Falluja
2009-08-14,1,Falluja,iq01013,Falluja
2009-08-16,4,Falluja,iq01013,Falluja
2009-08-29,3,Falluja,iq01013,Falluja
2009-09-15,1,Falluja,iq01013,Falluja
2009-09-16,1,Falluja,iq01013,Falluja
2009-09-17,2,Falluja,iq01013,Falluja
2009-09-26,2,Falluja,iq01013,Falluja
2009-09-27,1,Falluja,iq01013,Falluja
2009-10-01,1,Falluja,iq01013,Falluja
2009-10-05,1,Falluja,iq01013,Falluja
2009-10-06,9,Falluja,iq01013,Falluja
2009-10-09,3,Falluja,iq01013,Falluja
2009-10-15,1,Falluja,iq01013,Falluja
2009-10-17,1,Falluja,iq01013,Falluja
2009-10-19,2,Falluja,iq01013,Falluja
2009-10-20,4,Falluja,iq01013,Falluja
2009-10-21,1,Falluja,iq01013,Falluja
2009-10-23,2,Falluja,iq01013,Falluja
2009-11-03,2,Falluja,iq01013,Falluja
2009-11-22,7,Falluja,iq01013,Falluja
2009-11-24,1,Falluja,iq01013,Falluja
2009-12-07,2,Falluja,iq01013,Falluja
2009-12-08,1,Falluja,iq01013,Falluja
2009-12-13,1,Falluja,iq01013,Falluja
2009-12-14,1,Falluja,iq01013,Falluja
2009-12-21,2,Falluja,iq01013,Falluja
2009-12-23,5,Falluja,iq01013,Falluja
2009-12-26,1,Falluja,iq01013,Falluja
2010-01-01,1,Falluja,iq01013,Falluja
2010-01-13,7,Falluja,iq01013,Falluja
2010-01-18,2,Falluja,iq01013,Falluja
2010-01-24,9,Falluja,iq01013,Falluja
2010-02-10,1,Falluja,iq01013,Falluja
2010-03-06,1,Falluja,iq01013,Falluja
2010-03-08,2,Falluja,iq01013,Falluja
2010-03-09,1,Falluja,iq01013,Falluja
2010-03-10,1,Falluja,iq01013,Falluja
2010-03-12,1,Falluja,iq01013,Falluja
2010-03-15,8,Falluja,iq01013,Falluja
2010-03-17,1,Falluja,iq01013,Falluja
2010-03-19,1,Falluja,iq01013,Falluja
2010-03-21,2,Falluja,iq01013,Falluja
2010-04-10,1,Falluja,iq01013,Falluja
2010-04-30,4,Falluja,iq01013,Falluja
2010-05-10,4,Falluja,iq01013,Falluja
2010-05-11,2,Falluja,iq01013,Falluja
2010-05-14,2,Falluja,iq01013,Falluja
2010-05-18,1,Falluja,iq01013,Falluja
2010-06-10,2,Falluja,iq01013,Falluja
2010-06-17,6,Falluja,iq01013,Falluja
2010-06-22,1,Falluja,iq01013,Falluja
2010-06-26,4,Falluja,iq01013,Falluja
2010-07-07,1,Falluja,iq01013,Falluja
2010-07-10,1,Falluja,iq01013,Falluja
2010-07-13,1,Falluja,iq01013,Falluja
2010-07-14,4,Falluja,iq01013,Falluja
2010-07-16,1,Falluja,iq01013,Falluja
2010-07-19,1,Falluja,iq01013,Falluja
2010-07-20,1,Falluja,iq01013,Falluja
2010-07-21,1,Falluja,iq01013,Falluja
2010-07-22,1,Falluja,iq01013,Falluja
2010-07-28,5,Falluja,iq01013,Falluja
2010-07-29,1,Falluja,iq01013,Falluja
2010-08-02,3,Falluja,iq01013,Falluja
2010-08-07,12,Falluja,iq01013,Falluja
2010-08-08,4,Falluja,iq01013,Falluja
2010-08-10,1,Falluja,iq01013,Falluja
2010-08-11,1,Falluja,iq01013,Falluja
2010-08-12,1,Falluja,iq01013,Falluja
2010-08-16,1,Falluja,iq01013,Falluja
2010-08-18,1,Falluja,iq01013,Falluja
2010-08-19,1,Falluja,iq01013,Falluja
2010-08-22,1,Falluja,iq01013,Falluja
2010-08-24,2,Falluja,iq01013,Falluja
2010-08-25,4,Falluja,iq01013,Falluja
2010-08-26,1,Falluja,iq01013,Falluja
2010-08-27,1,Falluja,iq01013,Falluja
2010-08-29,1,Falluja,iq01013,Falluja
2010-09-08,2,Falluja,iq01013,Falluja
2010-09-11,1,Falluja,iq01013,Falluja
2010-09-13,1,Falluja,iq01013,Falluja
2010-09-15,9,Falluja,iq01013,Falluja
2010-09-19,4,Falluja,iq01013,Falluja
2010-09-29,1,Falluja,iq01013,Falluja
2010-10-03,2,Falluja,iq01013,Falluja
2010-10-04,1,Falluja,iq01013,Falluja
2010-10-07,1,Falluja,iq01013,Falluja
2010-10-09,3,Falluja,iq01013,Falluja
2010-10-10,2,Falluja,iq01013,Falluja
2010-10-11,3,Falluja,iq01013,Falluja
2010-10-13,1,Falluja,iq01013,Falluja
2010-10-22,1,Falluja,iq01013,Falluja
2010-11-02,1,Falluja,iq01013,Falluja
2010-11-10,1,Falluja,iq01013,Falluja
2010-11-24,1,Falluja,iq01013,Falluja
2010-12-30,1,Falluja,iq01013,Falluja
2011-01-02,1,Falluja,iq01013,Falluja
2011-01-24,1,Falluja,iq01013,Falluja
2011-02-04,1,Falluja,iq01013,Falluja
2011-02-05,1,Falluja,iq01013,Falluja
2011-02-10,2,Falluja,iq01013,Falluja
2011-02-19,1,Falluja,iq01013,Falluja
2011-02-21,1,Falluja,iq01013,Falluja
2011-02-24,1,Falluja,iq01013,Falluja
2011-02-25,6,Falluja,iq01013,Falluja
2011-03-02,2,Falluja,iq01013,Falluja
2011-03-08,1,Falluja,iq01013,Falluja
2011-03-09,3,Falluja,iq01013,Falluja
2011-03-10,3,Falluja,iq01013,Falluja
2011-03-14,1,Falluja,iq01013,Falluja
2011-03-29,1,Falluja,iq01013,Falluja
2011-04-01,1,Falluja,iq01013,Falluja
2011-04-08,1,Falluja,iq01013,Falluja
2011-04-09,1,Falluja,iq01013,Falluja
2011-04-10,1,Falluja,iq01013,Falluja
2011-04-11,4,Falluja,iq01013,Falluja
2011-04-12,4,Falluja,iq01013,Falluja
2011-04-17,1,Falluja,iq01013,Falluja
2011-04-19,1,Falluja,iq01013,Falluja
2011-04-27,3,Falluja,iq01013,Falluja
2011-05-06,1,Falluja,iq01013,Falluja
2011-05-08,1,Falluja,iq01013,Falluja
2011-05-15,1,Falluja,iq01013,Falluja
2011-05-16,1,Falluja,iq01013,Falluja
2011-05-17,21,Falluja,iq01013,Falluja
2011-05-25,4,Falluja,iq01013,Falluja
2011-05-28,1,Falluja,iq01013,Falluja
2011-05-30,2,Falluja,iq01013,Falluja
2011-06-01,1,Falluja,iq01013,Falluja
2011-06-02,1,Falluja,iq01013,Falluja
2011-06-17,1,Falluja,iq01013,Falluja
2011-06-23,1,Falluja,iq01013,Falluja
2011-06-24,1,Falluja,iq01013,Falluja
2011-06-29,1,Falluja,iq01013,Falluja
2011-07-04,2,Falluja,iq01013,Falluja
2011-07-07,3,Falluja,iq01013,Falluja
2011-07-09,1,Falluja,iq01013,Falluja
2011-07-24,1,Falluja,iq01013,Falluja
2011-07-25,1,Falluja,iq01013,Falluja
2011-08-01,1,Falluja,iq01013,Falluja
2011-08-03,2,Falluja,iq01013,Falluja
2011-08-16,1,Falluja,iq01013,Falluja
2011-08-18,1,Falluja,iq01013,Falluja
2011-08-25,8,Falluja,iq01013,Falluja
2011-08-27,3,Falluja,iq01013,Falluja
2011-09-01,2,Falluja,iq01013,Falluja
2011-09-04,2,Falluja,iq01013,Falluja
2011-09-12,2,Falluja,iq01013,Falluja
2011-09-15,1,Falluja,iq01013,Falluja
2011-09-16,1,Falluja,iq01013,Falluja
2011-09-19,1,Falluja,iq01013,Falluja
2011-09-24,3,Falluja,iq01013,Falluja
2011-09-27,4,Falluja,iq01013,Falluja
2011-09-28,5,Falluja,iq01013,Falluja
2011-10-07,1,Falluja,iq01013,Falluja
2011-10-08,1,Falluja,iq01013,Falluja
2011-10-10,2,Falluja,iq01013,Falluja
2011-10-11,1,Falluja,iq01013,Falluja
2011-10-13,2,Falluja,iq01013,Falluja
2011-10-17,1,Falluja,iq01013,Falluja
2011-10-21,1,Falluja,iq01013,Falluja
2011-10-22,1,Falluja,iq01013,Falluja
2011-10-23,1,Falluja,iq01013,Falluja
2011-10-25,1,Falluja,iq01013,Falluja
2011-10-26,2,Falluja,iq01013,Falluja
2011-11-03,1,Falluja,iq01013,Falluja
2011-11-07,2,Falluja,iq01013,Falluja
2011-11-12,1,Falluja,iq01013,Falluja
2011-11-13,1,Falluja,iq01013,Falluja
2011-11-18,5,Falluja,iq01013,Falluja
2011-11-24,1,Falluja,iq01013,Falluja
2011-12-04,1,Falluja,iq01013,Falluja
2011-12-06,1,Falluja,iq01013,Falluja
2011-12-07,1,Falluja,iq01013,Falluja
2011-12-12,4,Falluja,iq01013,Falluja
2011-12-13,5,Falluja,iq01013,Falluja
2011-12-16,1,Falluja,iq01013,Falluja
2011-12-20,2,Falluja,iq01013,Falluja
2011-12-25,1,Falluja,iq01013,Falluja
2011-12-30,4,Falluja,iq01013,Falluja
2012-01-01,1,Falluja,iq01013,Falluja
2012-01-02,1,Falluja,iq01013,Falluja
2012-01-05,1,Falluja,iq01013,Falluja
2012-01-08,2,Falluja,iq01013,Falluja
2012-01-09,1,Falluja,iq01013,Falluja
2012-01-14,1,Falluja,iq01013,Falluja
2012-01-21,1,Falluja,iq01013,Falluja
2012-01-26,1,Falluja,iq01013,Falluja
2012-01-28,2,Falluja,iq01013,Falluja
2012-01-31,1,Falluja,iq01013,Falluja
2012-02-04,1,Falluja,iq01013,Falluja
2012-02-10,1,Falluja,iq01013,Falluja
2012-02-11,6,Falluja,iq01013,Falluja
2012-02-12,2,Falluja,iq01013,Falluja
2012-02-13,7,Falluja,iq01013,Falluja
2012-02-20,1,Falluja,iq01013,Falluja
2012-02-23,1,Falluja,iq01013,Falluja
2012-02-27,1,Falluja,iq01013,Falluja
2012-02-28,2,Falluja,iq01013,Falluja
2012-02-29,2,Falluja,iq01013,Falluja
2012-03-02,4,Falluja,iq01013,Falluja
2012-03-03,1,Falluja,iq01013,Falluja
2012-03-08,3,Falluja,iq01013,Falluja
2012-03-10,1,Falluja,iq01013,Falluja
2012-03-11,1,Falluja,iq01013,Falluja
2012-03-13,1,Falluja,iq01013,Falluja
2012-03-19,1,Falluja,iq01013,Falluja
2012-03-20,2,Falluja,iq01013,Falluja
2012-03-21,1,Falluja,iq01013,Falluja
2012-03-24,1,Falluja,iq01013,Falluja
2012-03-29,2,Falluja,iq01013,Falluja
2012-03-31,4,Falluja,iq01013,Falluja
2012-04-12,1,Falluja,iq01013,Falluja
2012-04-18,1,Falluja,iq01013,Falluja
2012-04-19,5,Falluja,iq01013,Falluja
2012-04-22,2,Falluja,iq01013,Falluja
2012-05-05,5,Falluja,iq01013,Falluja
2012-05-06,1,Falluja,iq01013,Falluja
2012-05-08,1,Falluja,iq01013,Falluja
2012-05-10,7,Falluja,iq01013,Falluja
2012-05-14,8,Falluja,iq01013,Falluja
2012-05-21,1,Falluja,iq01013,Falluja
2012-05-27,2,Falluja,iq01013,Falluja
2012-05-28,1,Falluja,iq01013,Falluja
2012-05-29,1,Falluja,iq01013,Falluja
2012-06-01,1,Falluja,iq01013,Falluja
2012-06-04,3,Falluja,iq01013,Falluja
2012-06-06,1,Falluja,iq01013,Falluja
2012-06-08,1,Falluja,iq01013,Falluja
2012-06-11,2,Falluja,iq01013,Falluja
2012-06-13,5,Falluja,iq01013,Falluja
2012-06-14,2,Falluja,iq01013,Falluja
2012-06-17,5,Falluja,iq01013,Falluja
2012-06-19,1,Falluja,iq01013,Falluja
2012-06-20,4,Falluja,iq01013,Falluja
2012-06-21,1,Falluja,iq01013,Falluja
2012-06-25,1,Falluja,iq01013,Falluja
2012-06-28,3,Falluja,iq01013,Falluja
2012-06-29,1,Falluja,iq01013,Falluja
2012-07-03,1,Falluja,iq01013,Falluja
2012-07-05,1,Falluja,iq01013,Falluja
2012-07-06,4,Falluja,iq01013,Falluja
2012-07-08,1,Falluja,iq01013,Falluja
2012-07-14,3,Falluja,iq01013,Falluja
2012-07-15,2,Falluja,iq01013,Falluja
2012-07-17,1,Falluja,iq01013,Falluja
2012-07-21,1,Falluja,iq01013,Falluja
2012-07-28,1,Falluja,iq01013,Falluja
2012-07-29,3,Falluja,iq01013,Falluja
2012-07-31,4,Falluja,iq01013,Falluja
2012-08-01,1,Falluja,iq01013,Falluja
2012-08-02,1,Falluja,iq01013,Falluja
2012-08-08,1,Falluja,iq01013,Falluja
2012-08-09,6,Falluja,iq01013,Falluja
2012-08-16,4,Falluja,iq01013,Falluja
2012-08-21,2,Falluja,iq01013,Falluja
2012-08-25,4,Falluja,iq01013,Falluja
2012-08-28,1,Falluja,iq01013,Falluja
2012-08-29,2,Falluja,iq01013,Falluja
2012-08-30,1,Falluja,iq01013,Falluja
2012-09-01,1,Falluja,iq01013,Falluja
2012-09-03,1,Falluja,iq01013,Falluja
2012-09-08,1,Falluja,iq01013,Falluja
2012-09-11,3,Falluja,iq01013,Falluja
2012-09-21,1,Falluja,iq01013,Falluja
2012-09-24,4,Falluja,iq01013,Falluja
2012-09-25,4,Falluja,iq01013,Falluja
2012-09-26,5,Falluja,iq01013,Falluja
2012-09-27,4,Falluja,iq01013,Falluja
2012-09-28,1,Falluja,iq01013,Falluja
2012-09-29,1,Falluja,iq01013,Falluja
2012-09-30,1,Falluja,iq01013,Falluja
2012-10-02,1,Falluja,iq01013,Falluja
2012-10-16,3,Falluja,iq01013,Falluja
2012-10-24,2,Falluja,iq01013,Falluja
2012-11-01,1,Falluja,iq01013,Falluja
2012-11-05,2,Falluja,iq01013,Falluja
2012-11-06,2,Falluja,iq01013,Falluja
2012-11-10,2,Falluja,iq01013,Falluja
2012-11-13,2,Falluja,iq01013,Falluja
2012-11-16,1,Falluja,iq01013,Falluja
2012-11-20,1,Falluja,iq01013,Falluja
2012-11-29,2,Falluja,iq01013,Falluja
2012-12-02,2,Falluja,iq01013,Falluja
2012-12-03,1,Falluja,iq01013,Falluja
2012-12-05,2,Falluja,iq01013,Falluja
2012-12-07,1,Falluja,iq01013,Falluja
2012-12-12,5,Falluja,iq01013,Falluja
2012-12-13,2,Falluja,iq01013,Falluja
2012-12-18,2,Falluja,iq01013,Falluja
2012-12-24,1,Falluja,iq01013,Falluja
2012-12-27,1,Falluja,iq01013,Falluja
2012-12-31,1,Falluja,iq01013,Falluja
2013-01-02,1,Falluja,iq01013,Falluja
2013-01-03,3,Falluja,iq01013,Falluja
2013-01-13,1,Falluja,iq01013,Falluja
2013-01-15,7,Falluja,iq01013,Falluja
2013-01-19,5,Falluja,iq01013,Falluja
2013-01-21,1,Falluja,iq01013,Falluja
2013-01-22,1,Falluja,iq01013,Falluja
2013-01-23,1,Falluja,iq01013,Falluja
2013-01-25,9,Falluja,iq01013,Falluja
2013-01-26,1,Falluja,iq01013,Falluja
2013-02-17,2,Falluja,iq01013,Falluja
