fromGov,toGov,Date,numofFam,year,month,day,numofFamDiff
Kirkuk,Babylon,2018-07-15,2,2018,7,15,1
Baghdad,Basrah,2018-07-15,29,2018,7,15,0
Baghdad,Baghdad,2018-07-15,90,2018,7,15,6
Baghdad,Babylon,2018-07-15,57,2018,7,15,-6
Baghdad,Anbar,2018-07-15,24,2018,7,15,0
Babylon,Wassit,2018-07-15,20,2018,7,15,0
Babylon,Thi-Qar,2018-07-15,5,2018,7,15,0
Babylon,Sulaymaniyah,2018-07-15,1601,2018,7,15,-1
Babylon,Missan,2018-07-15,6,2018,7,15,0
Babylon,Kirkuk,2018-07-15,20,2018,7,15,-4
Babylon,Kerbala,2018-07-15,166,2018,7,15,0
Babylon,Basrah,2018-07-15,22,2018,7,15,0
Babylon,Baghdad,2018-07-15,880,2018,7,15,-2
Babylon,Babylon,2018-07-15,2454,2018,7,15,10
Babylon,Anbar,2018-07-15,546,2018,7,15,0
Anbar,Wassit,2018-07-15,165,2018,7,15,-9
Anbar,Thi-Qar,2018-07-15,116,2018,7,15,0
Anbar,Salah al-Din,2018-07-15,140,2018,7,15,0
Anbar,Qadissiya,2018-07-15,67,2018,7,15,-2
Anbar,Ninewa,2018-07-15,17,2018,7,15,0
Anbar,Najaf,2018-07-15,45,2018,7,15,1
Anbar,Muthanna,2018-07-15,31,2018,7,15,0
Anbar,Missan,2018-07-15,29,2018,7,15,0
Kirkuk,Baghdad,2018-07-15,103,2018,7,15,-1
Baghdad,Dahuk,2018-07-15,20,2018,7,15,0
Baghdad,Diyala,2018-07-15,116,2018,7,15,0
Babylon,Diyala,2018-07-15,85,2018,7,15,0
Baghdad,Kerbala,2018-07-15,25,2018,7,15,0
Diyala,Wassit,2018-07-15,104,2018,7,15,0
Baghdad,Erbil,2018-07-15,892,2018,7,15,32
Erbil,Erbil,2018-07-15,1036,2018,7,15,-10
Diyala,Thi-Qar,2018-07-15,12,2018,7,15,0
Diyala,Sulaymaniyah,2018-07-15,4238,2018,7,15,5
Diyala,Salah al-Din,2018-07-15,256,2018,7,15,0
Diyala,Najaf,2018-07-15,7,2018,7,15,0
Diyala,Muthanna,2018-07-15,5,2018,7,15,0
Diyala,Kirkuk,2018-07-15,692,2018,7,15,-2
Diyala,Kerbala,2018-07-15,24,2018,7,15,0
Diyala,Erbil,2018-07-15,256,2018,7,15,0
Diyala,Diyala,2018-07-15,8787,2018,7,15,-35
Diyala,Missan,2018-07-15,16,2018,7,15,0
Diyala,Baghdad,2018-07-15,343,2018,7,15,-4
Diyala,Babylon,2018-07-15,15,2018,7,15,0
Baghdad,Wassit,2018-07-15,29,2018,7,15,0
Baghdad,Thi-Qar,2018-07-15,2,2018,7,15,0
Baghdad,Sulaymaniyah,2018-07-15,3346,2018,7,15,14
Baghdad,Qadissiya,2018-07-15,50,2018,7,15,-2
Baghdad,Ninewa,2018-07-15,2,2018,7,15,0
Baghdad,Muthanna,2018-07-15,22,2018,7,15,0
Diyala,Basrah,2018-07-15,39,2018,7,15,1
Baghdad,Missan,2018-07-15,27,2018,7,15,0
Baghdad,Kirkuk,2018-07-15,138,2018,7,15,0
Ninewa,Dahuk,2018-07-31,58092,2018,7,31,-24
Kirkuk,Salah al-Din,2018-07-31,3937,2018,7,31,-307
Kirkuk,Sulaymaniyah,2018-07-31,1917,2018,7,31,1
Kirkuk,Thi-Qar,2018-07-31,101,2018,7,31,0
Kirkuk,Wassit,2018-07-31,136,2018,7,31,0
Ninewa,Basrah,2018-07-31,431,2018,7,31,10
Ninewa,Babylon,2018-07-31,1064,2018,7,31,-137
Ninewa,Baghdad,2018-07-31,3454,2018,7,31,-150
Kirkuk,Qadissiya,2018-07-31,249,2018,7,31,0
Ninewa,Anbar,2018-07-31,87,2018,7,31,0
Kirkuk,Ninewa,2018-07-31,1861,2018,7,31,0
Kirkuk,Babylon,2018-07-31,2,2018,7,31,0
Kirkuk,Muthanna,2018-07-31,16,2018,7,31,0
Kirkuk,Missan,2018-07-31,96,2018,7,31,1
Kirkuk,Kirkuk,2018-07-31,12037,2018,7,31,-237
Kirkuk,Kerbala,2018-07-31,51,2018,7,31,0
Kirkuk,Erbil,2018-07-31,3758,2018,7,31,-485
Kirkuk,Diyala,2018-07-31,27,2018,7,31,-50
Kirkuk,Dahuk,2018-07-31,14,2018,7,31,0
Kirkuk,Basrah,2018-07-31,128,2018,7,31,-2
Kirkuk,Baghdad,2018-07-31,103,2018,7,31,0
Erbil,Erbil,2018-07-31,1036,2018,7,31,0
Diyala,Wassit,2018-07-31,104,2018,7,31,0
Ninewa,Diyala,2018-07-31,113,2018,7,31,0
Kirkuk,Najaf,2018-07-31,15,2018,7,31,0
Ninewa,Erbil,2018-07-31,14300,2018,7,31,78
Salah al-Din,Ninewa,2018-07-31,541,2018,7,31,-15
Ninewa,Kirkuk,2018-07-31,2728,2018,7,31,-57
Salah al-Din,Sulaymaniyah,2018-07-31,7237,2018,7,31,10
Salah al-Din,Salah al-Din,2018-07-31,23425,2018,7,31,-333
Salah al-Din,Qadissiya,2018-07-31,26,2018,7,31,0
Diyala,Thi-Qar,2018-07-31,12,2018,7,31,0
Salah al-Din,Najaf,2018-07-31,6,2018,7,31,0
Salah al-Din,Muthanna,2018-07-31,16,2018,7,31,0
Salah al-Din,Missan,2018-07-31,58,2018,7,31,-3
Salah al-Din,Kirkuk,2018-07-31,4297,2018,7,31,-84
Salah al-Din,Kerbala,2018-07-31,20,2018,7,31,0
Salah al-Din,Erbil,2018-07-31,3594,2018,7,31,8
Salah al-Din,Diyala,2018-07-31,1022,2018,7,31,-106
Salah al-Din,Dahuk,2018-07-31,90,2018,7,31,0
Salah al-Din,Basrah,2018-07-31,421,2018,7,31,1
Salah al-Din,Baghdad,2018-07-31,945,2018,7,31,-81
Salah al-Din,Babylon,2018-07-31,53,2018,7,31,0
Salah al-Din,Anbar,2018-07-31,40,2018,7,31,0
Ninewa,Wassit,2018-07-31,1386,2018,7,31,-10
Ninewa,Thi-Qar,2018-07-31,408,2018,7,31,0
Ninewa,Sulaymaniyah,2018-07-31,2238,2018,7,31,11
Ninewa,Salah al-Din,2018-07-31,495,2018,7,31,-29
Ninewa,Qadissiya,2018-07-31,1642,2018,7,31,-16
Ninewa,Ninewa,2018-07-31,97996,2018,7,31,-1766
Ninewa,Najaf,2018-07-31,3827,2018,7,31,-111
Ninewa,Muthanna,2018-07-31,123,2018,7,31,-2
Ninewa,Missan,2018-07-31,242,2018,7,31,-14
Ninewa,Kerbala,2018-07-31,3492,2018,7,31,-33
Diyala,Sulaymaniyah,2018-07-31,4335,2018,7,31,97
Baghdad,Babylon,2018-07-31,57,2018,7,31,0
Diyala,Qadissiya,2018-07-31,15,2018,7,31,0
Babylon,Kirkuk,2018-07-31,20,2018,7,31,0
Babylon,Kerbala,2018-07-31,165,2018,7,31,-1
Babylon,Diyala,2018-07-31,88,2018,7,31,3
Babylon,Basrah,2018-07-31,22,2018,7,31,0
Babylon,Baghdad,2018-07-31,864,2018,7,31,-16
Babylon,Babylon,2018-07-31,2454,2018,7,31,0
Babylon,Anbar,2018-07-31,546,2018,7,31,0
Anbar,Wassit,2018-07-31,160,2018,7,31,-5
Anbar,Thi-Qar,2018-07-31,116,2018,7,31,0
Anbar,Sulaymaniyah,2018-07-31,4514,2018,7,31,-140
Anbar,Salah al-Din,2018-07-31,140,2018,7,31,0
Babylon,Missan,2018-07-31,6,2018,7,31,0
Anbar,Qadissiya,2018-07-31,56,2018,7,31,-11
Anbar,Najaf,2018-07-31,45,2018,7,31,0
Anbar,Muthanna,2018-07-31,30,2018,7,31,-1
Anbar,Missan,2018-07-31,28,2018,7,31,-1
Anbar,Kirkuk,2018-07-31,869,2018,7,31,-13
Anbar,Kerbala,2018-07-31,103,2018,7,31,-2
Anbar,Erbil,2018-07-31,12430,2018,7,31,37
Anbar,Diyala,2018-07-31,223,2018,7,31,-1
Anbar,Basrah,2018-07-31,274,2018,7,31,2
Anbar,Baghdad,2018-07-31,9323,2018,7,31,-634
Anbar,Babylon,2018-07-31,165,2018,7,31,-6
Anbar,Anbar,2018-07-31,11800,2018,7,31,-100
Anbar,Ninewa,2018-07-31,17,2018,7,31,0
Babylon,Muthanna,2018-07-31,1,2018,7,31,0
Babylon,Sulaymaniyah,2018-07-31,1641,2018,7,31,40
Babylon,Thi-Qar,2018-07-31,5,2018,7,31,0
Diyala,Najaf,2018-07-31,7,2018,7,31,0
Diyala,Muthanna,2018-07-31,5,2018,7,31,0
Diyala,Missan,2018-07-31,16,2018,7,31,0
Diyala,Kirkuk,2018-07-31,689,2018,7,31,-3
Diyala,Kerbala,2018-07-31,24,2018,7,31,0
Diyala,Erbil,2018-07-31,246,2018,7,31,-10
Diyala,Diyala,2018-07-31,8819,2018,7,31,32
Diyala,Basrah,2018-07-31,38,2018,7,31,-1
Diyala,Baghdad,2018-07-31,338,2018,7,31,-5
Diyala,Babylon,2018-07-31,8,2018,7,31,-7
Baghdad,Wassit,2018-07-31,29,2018,7,31,0
Baghdad,Thi-Qar,2018-07-31,2,2018,7,31,0
Baghdad,Sulaymaniyah,2018-07-31,3401,2018,7,31,55
Baghdad,Qadissiya,2018-07-31,50,2018,7,31,0
Baghdad,Muthanna,2018-07-31,21,2018,7,31,-1
Baghdad,Missan,2018-07-31,26,2018,7,31,-1
Baghdad,Kirkuk,2018-07-31,138,2018,7,31,0
Baghdad,Kerbala,2018-07-31,25,2018,7,31,0
Baghdad,Erbil,2018-07-31,887,2018,7,31,-5
Baghdad,Diyala,2018-07-31,116,2018,7,31,0
Baghdad,Dahuk,2018-07-31,20,2018,7,31,0
Baghdad,Basrah,2018-07-31,33,2018,7,31,4
Baghdad,Baghdad,2018-07-31,115,2018,7,31,25
Baghdad,Anbar,2018-07-31,24,2018,7,31,0
Babylon,Wassit,2018-07-31,20,2018,7,31,0
Diyala,Salah al-Din,2018-07-31,256,2018,7,31,0
Anbar,Dahuk,2018-07-31,81,2018,7,31,1
Salah al-Din,Wassit,2018-07-31,172,2018,7,31,0
Salah al-Din,Thi-Qar,2018-07-31,37,2018,7,31,0
Ninewa,Dahuk,2018-08-15,58098,2018,8,15,6
Ninewa,Basrah,2018-08-15,436,2018,8,15,5
Ninewa,Baghdad,2018-08-15,3284,2018,8,15,-170
Ninewa,Babylon,2018-08-15,833,2018,8,15,-231
Ninewa,Anbar,2018-08-15,87,2018,8,15,0
Kirkuk,Wassit,2018-08-15,136,2018,8,15,0
Kirkuk,Thi-Qar,2018-08-15,101,2018,8,15,0
Kirkuk,Sulaymaniyah,2018-08-15,1866,2018,8,15,-51
Kirkuk,Salah al-Din,2018-08-15,3695,2018,8,15,-242
Kirkuk,Qadissiya,2018-08-15,249,2018,8,15,0
Kirkuk,Ninewa,2018-08-15,1861,2018,8,15,0
Ninewa,Diyala,2018-08-15,113,2018,8,15,0
Kirkuk,Najaf,2018-08-15,15,2018,8,15,0
Kirkuk,Missan,2018-08-15,96,2018,8,15,0
Kirkuk,Kirkuk,2018-08-15,11815,2018,8,15,-222
Kirkuk,Kerbala,2018-08-15,51,2018,8,15,0
Kirkuk,Erbil,2018-08-15,3775,2018,8,15,17
Kirkuk,Diyala,2018-08-15,27,2018,8,15,0
Kirkuk,Dahuk,2018-08-15,13,2018,8,15,-1
Kirkuk,Basrah,2018-08-15,126,2018,8,15,-2
Kirkuk,Baghdad,2018-08-15,109,2018,8,15,6
Kirkuk,Babylon,2018-08-15,2,2018,8,15,0
Erbil,Erbil,2018-08-15,1050,2018,8,15,14
Diyala,Wassit,2018-08-15,104,2018,8,15,0
Kirkuk,Muthanna,2018-08-15,16,2018,8,15,0
Ninewa,Erbil,2018-08-15,14861,2018,8,15,561
Ninewa,Kerbala,2018-08-15,3474,2018,8,15,-18
Ninewa,Kirkuk,2018-08-15,2691,2018,8,15,-37
Salah al-Din,Sulaymaniyah,2018-08-15,7208,2018,8,15,-29
Salah al-Din,Salah al-Din,2018-08-15,22888,2018,8,15,-537
Salah al-Din,Qadissiya,2018-08-15,26,2018,8,15,0
Salah al-Din,Ninewa,2018-08-15,541,2018,8,15,0
Salah al-Din,Najaf,2018-08-15,6,2018,8,15,0
Salah al-Din,Muthanna,2018-08-15,16,2018,8,15,0
Salah al-Din,Missan,2018-08-15,58,2018,8,15,0
Salah al-Din,Kirkuk,2018-08-15,4185,2018,8,15,-112
Salah al-Din,Kerbala,2018-08-15,20,2018,8,15,0
Salah al-Din,Erbil,2018-08-15,3437,2018,8,15,-157
Salah al-Din,Diyala,2018-08-15,1017,2018,8,15,-5
Salah al-Din,Dahuk,2018-08-15,89,2018,8,15,-1
Salah al-Din,Basrah,2018-08-15,418,2018,8,15,-3
Salah al-Din,Baghdad,2018-08-15,922,2018,8,15,-23
Salah al-Din,Babylon,2018-08-15,52,2018,8,15,-1
Salah al-Din,Anbar,2018-08-15,40,2018,8,15,0
Ninewa,Wassit,2018-08-15,1402,2018,8,15,16
Ninewa,Thi-Qar,2018-08-15,407,2018,8,15,-1
Ninewa,Sulaymaniyah,2018-08-15,2293,2018,8,15,55
Ninewa,Salah al-Din,2018-08-15,474,2018,8,15,-21
Ninewa,Qadissiya,2018-08-15,1630,2018,8,15,-12
Ninewa,Ninewa,2018-08-15,97923,2018,8,15,-73
Ninewa,Najaf,2018-08-15,2850,2018,8,15,-977
Ninewa,Muthanna,2018-08-15,123,2018,8,15,0
Ninewa,Missan,2018-08-15,239,2018,8,15,-3
Diyala,Thi-Qar,2018-08-15,12,2018,8,15,0
Diyala,Sulaymaniyah,2018-08-15,4293,2018,8,15,-42
Salah al-Din,Wassit,2018-08-15,172,2018,8,15,0
Diyala,Qadissiya,2018-08-15,15,2018,8,15,0
Babylon,Missan,2018-08-15,6,2018,8,15,0
Babylon,Kirkuk,2018-08-15,19,2018,8,15,-1
Babylon,Kerbala,2018-08-15,161,2018,8,15,-4
Babylon,Diyala,2018-08-15,89,2018,8,15,1
Babylon,Basrah,2018-08-15,22,2018,8,15,0
Babylon,Baghdad,2018-08-15,864,2018,8,15,0
Babylon,Babylon,2018-08-15,2452,2018,8,15,-2
Babylon,Anbar,2018-08-15,539,2018,8,15,-7
Anbar,Wassit,2018-08-15,164,2018,8,15,4
Anbar,Thi-Qar,2018-08-15,116,2018,8,15,0
Anbar,Sulaymaniyah,2018-08-15,4272,2018,8,15,-242
Anbar,Salah al-Din,2018-08-15,140,2018,8,15,0
Anbar,Qadissiya,2018-08-15,56,2018,8,15,0
Anbar,Ninewa,2018-08-15,17,2018,8,15,0
Anbar,Najaf,2018-08-15,27,2018,8,15,-18
Anbar,Muthanna,2018-08-15,28,2018,8,15,-2
Anbar,Missan,2018-08-15,28,2018,8,15,0
Anbar,Kirkuk,2018-08-15,855,2018,8,15,-14
Anbar,Kerbala,2018-08-15,100,2018,8,15,-3
Anbar,Erbil,2018-08-15,12155,2018,8,15,-275
Anbar,Diyala,2018-08-15,223,2018,8,15,0
Anbar,Dahuk,2018-08-15,78,2018,8,15,-3
Anbar,Basrah,2018-08-15,269,2018,8,15,-5
Anbar,Baghdad,2018-08-15,9066,2018,8,15,-257
Anbar,Babylon,2018-08-15,153,2018,8,15,-12
Babylon,Muthanna,2018-08-15,1,2018,8,15,0
Salah al-Din,Thi-Qar,2018-08-15,37,2018,8,15,0
Babylon,Sulaymaniyah,2018-08-15,1677,2018,8,15,36
Babylon,Wassit,2018-08-15,20,2018,8,15,0
Diyala,Najaf,2018-08-15,7,2018,8,15,0
Diyala,Muthanna,2018-08-15,5,2018,8,15,0
Diyala,Missan,2018-08-15,16,2018,8,15,0
Diyala,Kirkuk,2018-08-15,682,2018,8,15,-7
Diyala,Kerbala,2018-08-15,24,2018,8,15,0
Diyala,Erbil,2018-08-15,230,2018,8,15,-16
Diyala,Diyala,2018-08-15,8792,2018,8,15,-27
Diyala,Basrah,2018-08-15,37,2018,8,15,-1
Diyala,Baghdad,2018-08-15,338,2018,8,15,0
Diyala,Babylon,2018-08-15,12,2018,8,15,4
Baghdad,Wassit,2018-08-15,29,2018,8,15,0
Baghdad,Thi-Qar,2018-08-15,2,2018,8,15,0
Baghdad,Sulaymaniyah,2018-08-15,3422,2018,8,15,21
Baghdad,Qadissiya,2018-08-15,47,2018,8,15,-3
Baghdad,Muthanna,2018-08-15,21,2018,8,15,0
Baghdad,Missan,2018-08-15,26,2018,8,15,0
Baghdad,Kirkuk,2018-08-15,139,2018,8,15,1
Baghdad,Kerbala,2018-08-15,25,2018,8,15,0
Baghdad,Erbil,2018-08-15,799,2018,8,15,-88
Baghdad,Diyala,2018-08-15,116,2018,8,15,0
Baghdad,Dahuk,2018-08-15,20,2018,8,15,0
Baghdad,Basrah,2018-08-15,30,2018,8,15,-3
Baghdad,Baghdad,2018-08-15,117,2018,8,15,2
Baghdad,Babylon,2018-08-15,57,2018,8,15,0
Baghdad,Anbar,2018-08-15,24,2018,8,15,0
Babylon,Thi-Qar,2018-08-15,5,2018,8,15,0
Diyala,Salah al-Din,2018-08-15,251,2018,8,15,-5
Anbar,Anbar,2018-08-15,11331,2018,8,15,-469
Anbar,Anbar,2018-08-31,11254,2018,8,31,-77
Ninewa,Dahuk,2018-08-31,58096,2018,8,31,-2
Ninewa,Basrah,2018-08-31,432,2018,8,31,-4
Ninewa,Baghdad,2018-08-31,3173,2018,8,31,-111
Ninewa,Babylon,2018-08-31,710,2018,8,31,-123
Ninewa,Anbar,2018-08-31,87,2018,8,31,0
Kirkuk,Wassit,2018-08-31,136,2018,8,31,0
Kirkuk,Thi-Qar,2018-08-31,101,2018,8,31,0
Kirkuk,Sulaymaniyah,2018-08-31,1796,2018,8,31,-70
Kirkuk,Salah al-Din,2018-08-31,3659,2018,8,31,-36
Kirkuk,Qadissiya,2018-08-31,249,2018,8,31,0
Kirkuk,Ninewa,2018-08-31,1861,2018,8,31,0
Ninewa,Diyala,2018-08-31,113,2018,8,31,0
Kirkuk,Najaf,2018-08-31,15,2018,8,31,0
Kirkuk,Missan,2018-08-31,96,2018,8,31,0
Kirkuk,Kirkuk,2018-08-31,11650,2018,8,31,-165
Kirkuk,Kerbala,2018-08-31,50,2018,8,31,-1
Kirkuk,Erbil,2018-08-31,3516,2018,8,31,-259
Kirkuk,Diyala,2018-08-31,27,2018,8,31,0
Kirkuk,Dahuk,2018-08-31,13,2018,8,31,0
Kirkuk,Basrah,2018-08-31,125,2018,8,31,-1
Kirkuk,Baghdad,2018-08-31,107,2018,8,31,-2
Kirkuk,Babylon,2018-08-31,2,2018,8,31,0
Erbil,Erbil,2018-08-31,1050,2018,8,31,0
Diyala,Wassit,2018-08-31,104,2018,8,31,0
Kirkuk,Muthanna,2018-08-31,16,2018,8,31,0
Ninewa,Erbil,2018-08-31,15081,2018,8,31,220
Ninewa,Kerbala,2018-08-31,3458,2018,8,31,-16
Ninewa,Kirkuk,2018-08-31,2662,2018,8,31,-29
Salah al-Din,Sulaymaniyah,2018-08-31,7136,2018,8,31,-72
Salah al-Din,Salah al-Din,2018-08-31,22806,2018,8,31,-82
Salah al-Din,Qadissiya,2018-08-31,26,2018,8,31,0
Salah al-Din,Ninewa,2018-08-31,520,2018,8,31,-21
Salah al-Din,Najaf,2018-08-31,6,2018,8,31,0
Salah al-Din,Muthanna,2018-08-31,16,2018,8,31,0
Salah al-Din,Missan,2018-08-31,58,2018,8,31,0
Salah al-Din,Kirkuk,2018-08-31,4162,2018,8,31,-23
Salah al-Din,Kerbala,2018-08-31,19,2018,8,31,-1
Salah al-Din,Erbil,2018-08-31,3394,2018,8,31,-43
Salah al-Din,Diyala,2018-08-31,1009,2018,8,31,-8
Salah al-Din,Dahuk,2018-08-31,89,2018,8,31,0
Salah al-Din,Basrah,2018-08-31,415,2018,8,31,-3
Salah al-Din,Baghdad,2018-08-31,890,2018,8,31,-32
Salah al-Din,Babylon,2018-08-31,38,2018,8,31,-14
Salah al-Din,Anbar,2018-08-31,40,2018,8,31,0
Ninewa,Wassit,2018-08-31,1398,2018,8,31,-4
Ninewa,Thi-Qar,2018-08-31,407,2018,8,31,0
Ninewa,Sulaymaniyah,2018-08-31,2404,2018,8,31,111
Ninewa,Salah al-Din,2018-08-31,446,2018,8,31,-28
Ninewa,Qadissiya,2018-08-31,1619,2018,8,31,-11
Ninewa,Ninewa,2018-08-31,97365,2018,8,31,-558
Ninewa,Najaf,2018-08-31,2832,2018,8,31,-18
Ninewa,Muthanna,2018-08-31,123,2018,8,31,0
Ninewa,Missan,2018-08-31,236,2018,8,31,-3
Diyala,Thi-Qar,2018-08-31,12,2018,8,31,0
Diyala,Sulaymaniyah,2018-08-31,4429,2018,8,31,136
Diyala,Salah al-Din,2018-08-31,251,2018,8,31,0
Diyala,Qadissiya,2018-08-31,15,2018,8,31,0
Babylon,Missan,2018-08-31,6,2018,8,31,0
Babylon,Kirkuk,2018-08-31,19,2018,8,31,0
Babylon,Kerbala,2018-08-31,161,2018,8,31,0
Babylon,Diyala,2018-08-31,90,2018,8,31,1
Babylon,Basrah,2018-08-31,22,2018,8,31,0
Babylon,Baghdad,2018-08-31,854,2018,8,31,-10
Babylon,Babylon,2018-08-31,2457,2018,8,31,5
Babylon,Anbar,2018-08-31,539,2018,8,31,0
Anbar,Wassit,2018-08-31,163,2018,8,31,-1
Anbar,Thi-Qar,2018-08-31,116,2018,8,31,0
Anbar,Sulaymaniyah,2018-08-31,4275,2018,8,31,3
Anbar,Salah al-Din,2018-08-31,140,2018,8,31,0
Anbar,Qadissiya,2018-08-31,54,2018,8,31,-2
Anbar,Ninewa,2018-08-31,17,2018,8,31,0
Anbar,Najaf,2018-08-31,27,2018,8,31,0
Anbar,Muthanna,2018-08-31,28,2018,8,31,0
Anbar,Missan,2018-08-31,28,2018,8,31,0
Anbar,Kirkuk,2018-08-31,823,2018,8,31,-32
Anbar,Kerbala,2018-08-31,98,2018,8,31,-2
Anbar,Erbil,2018-08-31,12032,2018,8,31,-123
Anbar,Diyala,2018-08-31,221,2018,8,31,-2
Anbar,Dahuk,2018-08-31,78,2018,8,31,0
Anbar,Basrah,2018-08-31,267,2018,8,31,-2
Anbar,Baghdad,2018-08-31,8714,2018,8,31,-352
Anbar,Babylon,2018-08-31,150,2018,8,31,-3
Babylon,Muthanna,2018-08-31,1,2018,8,31,0
Salah al-Din,Wassit,2018-08-31,172,2018,8,31,0
Babylon,Sulaymaniyah,2018-08-31,1686,2018,8,31,9
Babylon,Wassit,2018-08-31,20,2018,8,31,0
Diyala,Najaf,2018-08-31,7,2018,8,31,0
Diyala,Muthanna,2018-08-31,5,2018,8,31,0
Diyala,Missan,2018-08-31,16,2018,8,31,0
Diyala,Kirkuk,2018-08-31,678,2018,8,31,-4
Diyala,Kerbala,2018-08-31,23,2018,8,31,-1
Diyala,Erbil,2018-08-31,230,2018,8,31,0
Diyala,Diyala,2018-08-31,8786,2018,8,31,-6
Diyala,Basrah,2018-08-31,37,2018,8,31,0
Diyala,Baghdad,2018-08-31,336,2018,8,31,-2
Diyala,Babylon,2018-08-31,8,2018,8,31,-4
Baghdad,Wassit,2018-08-31,29,2018,8,31,0
Baghdad,Thi-Qar,2018-08-31,2,2018,8,31,0
Baghdad,Sulaymaniyah,2018-08-31,3422,2018,8,31,0
Baghdad,Qadissiya,2018-08-31,47,2018,8,31,0
Baghdad,Muthanna,2018-08-31,21,2018,8,31,0
Baghdad,Missan,2018-08-31,26,2018,8,31,0
Baghdad,Kirkuk,2018-08-31,139,2018,8,31,0
Baghdad,Kerbala,2018-08-31,25,2018,8,31,0
Baghdad,Erbil,2018-08-31,792,2018,8,31,-7
Baghdad,Diyala,2018-08-31,116,2018,8,31,0
Baghdad,Dahuk,2018-08-31,20,2018,8,31,0
Baghdad,Basrah,2018-08-31,30,2018,8,31,0
Baghdad,Baghdad,2018-08-31,106,2018,8,31,-11
Baghdad,Babylon,2018-08-31,51,2018,8,31,-6
Baghdad,Anbar,2018-08-31,24,2018,8,31,0
Babylon,Thi-Qar,2018-08-31,5,2018,8,31,0
Salah al-Din,Thi-Qar,2018-08-31,37,2018,8,31,0
